SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
HB_PAN,6,0,24,16.575,0.029309437815805875
HB_PAN,6,1,1,16.3125,0.03067326043831032
HB_PAN,6,1,2,15.3275,0.028821112604947213
HB_PAN,6,1,3,15.07,0.02833692167389036
HB_PAN,6,1,4,14.4975,0.027260419506783377
HB_PAN,6,1,5,15.125,0.028440341096057843
HB_PAN,6,1,6,16.5625,0.031143348720889787
HB_PAN,6,1,7,17.475,0.032859170952304846
HB_PAN,6,1,8,17.4125,0.03274164888165998
HB_PAN,6,1,9,18.67,0.03510619294303471
HB_PAN,6,1,10,17.31,0.03254891268580239
HB_PAN,6,1,11,18.9725,0.03567499976495586
HB_PAN,6,1,12,21.7325,0.040864774404633195
HB_PAN,6,1,13,26.0225,0.04893148933369688
HB_PAN,6,1,14,32.57,0.06124310145445316
HB_PAN,6,1,15,38.567499999999995,0.0725205193535346
HB_PAN,6,1,16,43.755,0.08227485121705858
HB_PAN,6,1,17,42.177499999999995,0.07930859415398211
HB_PAN,6,1,18,31.4925,0.059217020956535645
HB_PAN,6,1,19,26.7125,0.05022893299361621
HB_PAN,6,1,20,21.985,0.04133956357003846
HB_PAN,6,1,21,18.060000000000002,0.03395917753354081
HB_PAN,6,1,22,15.8225,0.029751887404454558
HB_PAN,6,1,23,15.942499999999999,0.0299775297800927
HB_PAN,6,1,24,14.24,0.026776228575726525
HB_PAN,6,2,1,12.84,0.02296014162330347
HB_PAN,6,2,2,12.3375,0.022061584678933533
HB_PAN,6,2,3,12.275,0.021949823864957172
HB_PAN,6,2,4,11.9475,0.021364197199721043
HB_PAN,6,2,5,12.834999999999999,0.02295120075818536
HB_PAN,6,2,6,14.56,0.02603579922393291
HB_PAN,6,2,7,16.802500000000002,0.03004577722940472
HB_PAN,6,2,8,17.0875,0.030555406541136917
HB_PAN,6,2,9,19.055,0.034073636965112744
HB_PAN,6,2,10,18.3525,0.03281744541601845
HB_PAN,6,2,11,21.9125,0.03918334138011194
HB_PAN,6,2,12,25.3575,0.04534359744648892
HB_PAN,6,2,13,25.6375,0.045844285893103014
HB_PAN,6,2,14,34.9925,0.06257264452908463
HB_PAN,6,2,15,39.3,0.07027519982833538
HB_PAN,6,2,16,50.144999999999996,0.08966793626951343
HB_PAN,6,2,17,49.8025,0.08905548700892299
HB_PAN,6,2,18,35.8375,0.06408365073404503
HB_PAN,6,2,19,27.81,0.0497290917869213
HB_PAN,6,2,20,24.677500000000002,0.044127639790426124
HB_PAN,6,2,21,22.15,0.0396080324732221
HB_PAN,6,2,22,19.6325,0.03510630688625432
HB_PAN,6,2,23,17.775,0.031784775494876884
HB_PAN,6,2,24,16.1075,0.02880299697798759
HB_PAN,6,3,1,12.08,0.025875410327673088
HB_PAN,6,3,2,10.795,0.023122934974108528
HB_PAN,6,3,3,10.67,0.022855184453333764
HB_PAN,6,3,4,10.8825,0.02331036033865086
HB_PAN,6,3,5,12.215,0.026164580890109833
HB_PAN,6,3,6,13.995000000000001,0.02997734830594246
HB_PAN,6,3,7,16.0575,0.03439523189872605
HB_PAN,6,3,8,16.895,0.036189160387916953
HB_PAN,6,3,9,17.805,0.03813838417915723
HB_PAN,6,3,10,17.7625,0.03804734900209381
HB_PAN,6,3,11,18.677500000000002,0.04000728281416508
HB_PAN,6,3,12,20.705,0.04435019626113173
HB_PAN,6,3,13,22.174999999999997,0.04749894238544294
HB_PAN,6,3,14,28.84,0.061775400153153304
HB_PAN,6,3,15,40.4725,0.08669226361645273
HB_PAN,6,3,16,50.905,0.10903872208031445
HB_PAN,6,3,17,46.625,0.09987094424898657
HB_PAN,6,3,18,29.665,0.06354255359026674
HB_PAN,6,3,19,19.98,0.042797243240638105
HB_PAN,6,3,20,13.895,0.029763147889322647
HB_PAN,6,3,21,10.35,0.02216974312015037
HB_PAN,6,3,22,9.7975,0.020986285818325918
HB_PAN,6,3,23,8.629999999999999,0.01848549595428963
HB_PAN,6,3,24,6.9775,0.014945834069647267
HB_PAN,6,4,1,5.154999999999999,0.014823441453876235
HB_PAN,6,4,2,4.654999999999999,0.013385668276972624
HB_PAN,6,4,3,4.3525,0.01251581550494594
HB_PAN,6,4,4,3.1075,0.008935760294455947
HB_PAN,6,4,5,2.5725,0.007397342995169082
HB_PAN,6,4,6,2.91,0.00836783988957902
HB_PAN,6,4,7,4.2375,0.012185127674258108
HB_PAN,6,4,8,5.8775,0.016901023694501957
HB_PAN,6,4,9,8.875,0.025520473890039107
HB_PAN,6,4,10,10.2025,0.0293377616747182
HB_PAN,6,4,11,14.747499999999999,0.04240711985277203
HB_PAN,6,4,12,18.067500000000003,0.051953933747412015
HB_PAN,6,4,13,22.470000000000002,0.06461352657004832
HB_PAN,6,4,14,28.8475,0.08295232344145388
HB_PAN,6,4,15,35.38,0.10173682999769958
